mcc,tp,tn,fp,fn,auroc,auprc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.8747281078211896,703.0,1123.0,53.0,63.0,0.9799370792703505,0.9598979347813955,0.32935623678723935,0.9402677651905252,0.9402677651905252,0.9383872248543412,0.9402677651905252,0.936343270989858,0.9402677651905252,0.9373367855700363,task3,Masked-2KTweets-ConfliBERT-cont-uncased,123,8,4
-0.0818582159395804,385.0,487.0,689.0,381.0,0.636922523578622,0.640565585578332,1.0702318511136766,0.4490216271884655,0.4490216271884655,0.459766452985952,0.4490216271884655,0.45836330615797233,0.4490216271884655,0.4474974474602229,task3,Masked-2KTweets-ConfliBERT-cont-uncased,123,8,5
0.14784257305350618,613.0,395.0,781.0,153.0,0.7151704676648728,0.7185992742633287,0.5571939547856649,0.5190525231719877,0.5190525231719877,0.5802723350333546,0.5190525231719877,0.5680727251736204,0.5190525231719877,0.5129146257626536,task3,ConfliBERT-scr-cased,123,8,1
0.8309933710137677,707.0,1076.0,100.0,59.0,0.9610186764000639,0.9254073115818964,0.23546641783735145,0.9181256436663234,0.9181256436663234,0.9120509419233688,0.9181256436663234,0.9189712438500204,0.9181256436663234,0.9150589389368352,task3,ConfliBERT-scr-cased,123,8,2
0.4782939744545036,309.0,1141.0,35.0,457.0,0.6400502433349318,0.6551604981361286,0.6462157400547232,0.7466529351184346,0.7466529351184346,0.8061366679279331,0.7466529351184346,0.6868161755563844,0.7466529351184347,0.6896977727547302,task3,ConfliBERT-scr-cased,123,8,3
0.8326886310172334,705.0,1080.0,96.0,61.0,0.9739980195733646,0.9569201282950598,0.37926901866386764,0.9191555097837281,0.9191555097837281,0.9133439685931586,0.9191555097837281,0.9193664410934086,0.9191555097837281,0.9160242584223212,task3,ConfliBERT-scr-cased,123,8,4
-0.0818582159395804,385.0,487.0,689.0,381.0,0.636922523578622,0.640565585578332,1.0702318511136766,0.4490216271884655,0.4490216271884655,0.459766452985952,0.4490216271884655,0.45836330615797233,0.4490216271884655,0.4474974474602229,task3,ConfliBERT-scr-cased,123,8,5
0.14784257305350618,613.0,395.0,781.0,153.0,0.7151704676648728,0.7185992742633287,0.5571939547856649,0.5190525231719877,0.5190525231719877,0.5802723350333546,0.5190525231719877,0.5680727251736204,0.5190525231719877,0.5129146257626536,task3,ConfliBERT-scr-uncased,123,8,1
0.8677285361621905,709.0,1110.0,66.0,57.0,0.9797505816948189,0.9642799305978458,0.17744756348185825,0.9366632337796087,0.9366632337796087,0.9329977610083755,0.9366632337796087,0.9347325091916663,0.9366632337796087,0.9338424506095032,task3,ConfliBERT-scr-uncased,123,8,2
0.4782939744545036,309.0,1141.0,35.0,457.0,0.6400502433349318,0.6551604981361286,0.6462157400547232,0.7466529351184346,0.7466529351184346,0.8061366679279331,0.7466529351184346,0.6868161755563844,0.7466529351184347,0.6896977727547302,task3,ConfliBERT-scr-uncased,123,8,3
0.832763220735127,640.0,1146.0,30.0,126.0,0.9777002184685885,0.9593574385274665,0.34769779333769085,0.9196704428424305,0.9196704428424305,0.928083638411715,0.9196704428424305,0.9049994671497842,0.9196704428424305,0.9138197061554427,task3,ConfliBERT-scr-uncased,123,8,4
-0.0818582159395804,385.0,487.0,689.0,381.0,0.636922523578622,0.640565585578332,1.0702318511136766,0.4490216271884655,0.4490216271884655,0.459766452985952,0.4490216271884655,0.45836330615797233,0.4490216271884655,0.4474974474602229,task3,ConfliBERT-scr-uncased,123,8,5
0.14784257305350618,613.0,395.0,781.0,153.0,0.7151704676648728,0.7185992742633287,0.5571939547856649,0.5190525231719877,0.5190525231719877,0.5802723350333546,0.5190525231719877,0.5680727251736204,0.5190525231719877,0.5129146257626536,task3,ConfliBERT-cont-cased,123,8,1
0.8702347204711116,694.0,1128.0,48.0,72.0,0.9773771780252571,0.9606700800967238,0.2005524215472425,0.9382080329557158,0.9382080329557158,0.937654986522911,0.9382080329557158,0.9325944477007513,0.9382080329557158,0.9349596763389867,task3,ConfliBERT-cont-cased,123,8,2
0.4782939744545036,309.0,1141.0,35.0,457.0,0.6400502433349318,0.6551604981361286,0.6462157400547232,0.7466529351184346,0.7466529351184346,0.8061366679279331,0.7466529351184346,0.6868161755563844,0.7466529351184347,0.6896977727547302,task3,ConfliBERT-cont-cased,123,8,3
0.8519136534847737,705.0,1099.0,77.0,61.0,0.9795352213992647,0.970150006097771,0.3964017796219488,0.9289392378990731,0.9289392378990731,0.9244741599788342,0.9289392378990731,0.9274446723859257,0.9289392378990731,0.9258886853562706,task3,ConfliBERT-cont-cased,123,8,4
-0.0818582159395804,385.0,487.0,689.0,381.0,0.636922523578622,0.640565585578332,1.0702318511136766,0.4490216271884655,0.4490216271884655,0.459766452985952,0.4490216271884655,0.45836330615797233,0.4490216271884655,0.4474974474602229,task3,ConfliBERT-cont-cased,123,8,5
0.14784257305350618,613.0,395.0,781.0,153.0,0.7151704676648728,0.7185992742633287,0.5571939547856649,0.5190525231719877,0.5190525231719877,0.5802723350333546,0.5190525231719877,0.5680727251736204,0.5190525231719877,0.5129146257626536,task3,ConfliBERT-cont-uncased,123,8,1
0.8509922998201778,706.0,1097.0,79.0,60.0,0.9735351059483847,0.9543385417138941,0.19611572005513886,0.9284243048403708,0.9284243048403708,0.9237524016096978,0.9284243048403708,0.9272470737642315,0.9284243048403708,0.9254002298753373,task3,ConfliBERT-cont-uncased,123,8,2
0.4782939744545036,309.0,1141.0,35.0,457.0,0.6400502433349318,0.6551604981361286,0.6462157400547232,0.7466529351184346,0.7466529351184346,0.8061366679279331,0.7466529351184346,0.6868161755563844,0.7466529351184347,0.6896977727547302,task3,ConfliBERT-cont-uncased,123,8,3
0.8458903438524107,659.0,1140.0,36.0,107.0,0.9773616365606295,0.965572164181701,0.4108258187149243,0.9263645726055613,0.9263645726055613,0.9311977523033699,0.9263645726055613,0.9148505355144669,0.9263645726055613,0.9215520438824487,task3,ConfliBERT-cont-uncased,123,8,4
-0.0818582159395804,385.0,487.0,689.0,381.0,0.636922523578622,0.640565585578332,1.0702318511136766,0.4490216271884655,0.4490216271884655,0.459766452985952,0.4490216271884655,0.45836330615797233,0.4490216271884655,0.4474974474602229,task3,ConfliBERT-cont-uncased,123,8,5
0.14784257305350618,613.0,395.0,781.0,153.0,0.7151704676648728,0.7185992742633287,0.5571939547856649,0.5190525231719877,0.5190525231719877,0.5802723350333546,0.5190525231719877,0.5680727251736204,0.5190525231719877,0.5129146257626536,task3,bert-base-cased,123,8,1
0.8811092617409226,702.0,1130.0,46.0,64.0,0.9844474343262108,0.9690804104002415,0.16540020337489283,0.9433573635427395,0.9433573635427395,0.9424506668816452,0.9433573635427395,0.9386667199516883,0.9433573635427395,0.9404656399623208,task3,bert-base-cased,123,8,2
0.4782939744545036,309.0,1141.0,35.0,457.0,0.6400502433349318,0.6551604981361286,0.6462157400547232,0.7466529351184346,0.7466529351184346,0.8061366679279331,0.7466529351184346,0.6868161755563844,0.7466529351184347,0.6896977727547302,task3,bert-base-cased,123,8,3
0.8769523601953629,720.0,1107.0,69.0,46.0,0.9723106605566508,0.9198373706108349,0.29038885568923495,0.9407826982492276,0.9407826982492276,0.9363258024198735,0.9407826982492276,0.9406371556455481,0.9407826982492276,0.9383338004387569,task3,bert-base-cased,123,8,4
-0.0818582159395804,385.0,487.0,689.0,381.0,0.636922523578622,0.640565585578332,1.0702318511136766,0.4490216271884655,0.4490216271884655,0.459766452985952,0.4490216271884655,0.45836330615797233,0.4490216271884655,0.4474974474602229,task3,bert-base-cased,123,8,5
0.14784257305350618,613.0,395.0,781.0,153.0,0.7151704676648728,0.7185992742633287,0.5571939547856649,0.5190525231719877,0.5190525231719877,0.5802723350333546,0.5190525231719877,0.5680727251736204,0.5190525231719877,0.5129146257626536,task3,bert-base-uncased,123,8,1
0.8119935126656334,612.0,1153.0,23.0,154.0,0.9854975932931919,0.9771143384047826,0.2711336043808962,0.9088568486096807,0.9088568486096807,0.9229762213158703,0.9088568486096807,0.8896988952238859,0.9088568486096807,0.9011884670146719,task3,bert-base-uncased,123,8,2
0.4782939744545036,309.0,1141.0,35.0,457.0,0.6400502433349318,0.6551604981361286,0.6462157400547232,0.7466529351184346,0.7466529351184346,0.8061366679279331,0.7466529351184346,0.6868161755563844,0.7466529351184347,0.6896977727547302,task3,bert-base-uncased,123,8,3
0.875114592079484,678.0,1148.0,28.0,88.0,0.9845684357293831,0.9748982385550526,0.3616520373054652,0.9402677651905252,0.9402677651905252,0.9445712661697699,0.9402677651905252,0.9306539848315305,0.9402677651905252,0.9365513915927608,task3,bert-base-uncased,123,8,4
-0.0818582159395804,385.0,487.0,689.0,381.0,0.636922523578622,0.640565585578332,1.0702318511136766,0.4490216271884655,0.4490216271884655,0.459766452985952,0.4490216271884655,0.45836330615797233,0.4490216271884655,0.4474974474602229,task3,bert-base-uncased,123,8,5
