mcc,tp,tn,fp,fn,auroc,auprc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.3774892487506227,218.0,1145.0,31.0,548.0,0.7351179375144313,0.6959471585475033,0.6061808272521683,0.7018537590113285,0.7018537590113285,0.7759081215588877,0.7018537590113285,0.6291173780217048,0.7018537590113285,0.6138720860154496,task2,ConfliBERT-scr-uncased,123,8,1
0.4595244990887245,291.0,1142.0,34.0,475.0,0.8054752579883129,0.7825916269777735,0.5324863536367691,0.7378990731204943,0.7378990731204943,0.8008153751010894,0.7378990731204943,0.675491998365926,0.7378990731204942,0.6756071138957779,task2,ConfliBERT-scr-uncased,123,8,2
0.4510902593495438,254.0,1161.0,15.0,512.0,0.8006962576153177,0.78296177180409,0.697416394673012,0.7286302780638517,0.7286302780638517,0.8191004295202395,0.7286302780638517,0.6594187936271114,0.7286302780638517,0.6529220355307312,task2,ConfliBERT-scr-uncased,123,8,3
0.4617061836480522,326.0,1118.0,58.0,440.0,0.7416109394149304,0.7374697129874563,1.378604851610654,0.7435633367662204,0.7435633367662204,0.7832724914420197,0.7435633367662204,0.6881338697358839,0.7435633367662204,0.6924029133933399,task2,ConfliBERT-scr-uncased,123,8,4
0.4329555854289162,309.0,1112.0,64.0,457.0,0.68888874087494,0.7015817497428637,1.6955632295602274,0.731719876416066,0.731719876416066,0.7685749533949494,0.731719876416066,0.6744862435835953,0.7317198764160661,0.6763907879439192,task2,ConfliBERT-scr-uncased,123,8,5
0.4454905433939294,300.0,1127.0,49.0,466.0,0.6662847906786735,0.6936368567124556,1.913869014277876,0.7348094747682801,0.7348094747682801,0.783534517957324,0.7348094747682801,0.6749891209747607,0.7348094747682801,0.6760644353646311,task2,ConfliBERT-scr-uncased,123,8,6
0.40055720844304593,319.0,1081.0,95.0,447.0,0.6791958624180743,0.6761758316143001,2.264820773880536,0.7209062821833162,0.7209062821833162,0.7389960669752385,0.7209062821833162,0.667833386618355,0.7209062821833162,0.6701170895597233,task2,ConfliBERT-scr-uncased,123,8,7
0.42564141260362437,272.0,1135.0,41.0,494.0,0.6623261576170938,0.6817433606279919,2.464230431299949,0.7245108135942327,0.7245108135942327,0.7828780274458349,0.7245108135942327,0.6601137191168895,0.7245108135942326,0.6567198452386263,task2,ConfliBERT-scr-uncased,123,8,8
0.4192003666436354,255.0,1143.0,33.0,511.0,0.672234951421822,0.6902665278199155,2.61921129606502,0.7198764160659115,0.7198764160659115,0.7882343309149537,0.7198764160659115,0.6524184739169819,0.7198764160659115,0.6458224096660208,task2,ConfliBERT-scr-uncased,123,8,9
0.43906235149628375,289.0,1131.0,45.0,477.0,0.694219463242216,0.7050237681065357,2.4989404676603435,0.7312049433573635,0.7312049433573635,0.7843138350165341,0.7312049433573635,0.669509644588906,0.7312049433573636,0.6689772727272727,task2,ConfliBERT-scr-uncased,123,8,10
0.39243280497801813,279.0,1109.0,67.0,487.0,0.7607080691284347,0.7241573792913178,0.5849377296773004,0.7147270854788877,0.7147270854788877,0.7506102684456807,0.7147270854788877,0.6536284879487042,0.7147270854788877,0.6509714306476897,task2,ConfliBERT-cont-uncased,123,8,1
0.40584811079049515,194.0,1173.0,3.0,572.0,0.8121675236674304,0.796141698880411,0.6383461488004575,0.703913491246138,0.703913491246138,0.8284889386644947,0.703913491246138,0.6253563435818191,0.703913491246138,0.6030285933884433,task2,ConfliBERT-cont-uncased,123,8,2
0.448565309999539,280.0,1143.0,33.0,486.0,0.7671500062165859,0.750684885727166,1.0802925597615693,0.7327497425334707,0.7327497425334707,0.7981130743296913,0.7327497425334707,0.6687370117759898,0.7327497425334707,0.6669861676240132,task2,ConfliBERT-cont-uncased,123,8,3
0.4126438793566273,242.0,1148.0,28.0,524.0,0.6797764471323777,0.6851977448125909,1.4708312158990238,0.7157569515962925,0.7157569515962925,0.7914495835548467,0.7157569515962925,0.6460586845704339,0.7157569515962925,0.636680621231183,task2,ConfliBERT-cont-uncased,123,8,4
0.4725663137197374,301.0,1143.0,33.0,465.0,0.7290378945311806,0.7322327230683444,1.7915235983256688,0.7435633367662204,0.7435633367662204,0.8060092501564036,0.7435633367662204,0.6824445835775563,0.7435633367662204,0.68419670846395,task2,ConfliBERT-cont-uncased,123,8,5
0.46015571714630416,358.0,1091.0,85.0,408.0,0.7347671444556935,0.7120395789583983,1.8360771851263435,0.7461380020597322,0.7461380020597322,0.767972478266173,0.7461380020597322,0.6975420063586792,0.7461380020597322,0.7039629569505963,task2,ConfliBERT-cont-uncased,123,8,6
0.43412196757083954,282.0,1133.0,43.0,484.0,0.6789977087440721,0.6872288718374342,2.3997219574029347,0.7286302780638517,0.7286302780638517,0.7841862899005756,0.7286302780638517,0.6657907941244383,0.7286302780638517,0.6641354597702847,task2,ConfliBERT-cont-uncased,123,8,7
0.43392106119297136,286.0,1130.0,46.0,480.0,0.6773625246443225,0.6895319248095501,2.3864638359128576,0.729145211122554,0.729145211122554,0.7816545685848986,0.729145211122554,0.6671262499777979,0.7291452111225541,0.666073014042369,task2,ConfliBERT-cont-uncased,123,8,8
0.4364702785487115,284.0,1133.0,43.0,482.0,0.6855800740661799,0.6959266178833694,2.492840238423665,0.7296601441812565,0.7296601441812565,0.7850247583340434,0.7296601441812565,0.6670962771531589,0.7296601441812566,0.665783004645372,task2,ConfliBERT-cont-uncased,123,8,9
