mcc,tp,tn,fp,fn,auroc,auprc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.9067049824119301,741.0,1113.0,63.0,25.0,0.9900900960906555,0.9849083545888494,0.29097347197700396,0.9546858908341915,0.9546858908341915,0.9498367127455867,0.9546858908341915,0.9568957478552779,0.9546858908341915,0.9529598291209971,task1,Masked-2KTweets-ConfliBERT-cont-uncased,123,8,4
0.9165969388682583,738.0,1126.0,50.0,28.0,0.9910914104545212,0.9868619598570147,0.2755196400775811,0.9598352214212152,0.9598352214212152,0.9561423959038964,0.9598352214212152,0.9604647341965507,0.9598352214212152,0.9581652774785822,task1,Masked-2KTweets-ConfliBERT-cont-uncased,123,8,5
0.834367681329408,673.0,1116.0,60.0,93.0,0.9639648940516155,0.9319770447541803,0.31673116344429647,0.9212152420185376,0.9212152420185376,0.9206107671319131,0.9212152420185376,0.9137848350828582,0.9212152420185376,0.9168905056200989,task1,ConfliBERT-scr-cased,123,8,1
0.8564115136553475,709.0,1099.0,77.0,57.0,0.9800136764888723,0.9643941018691593,0.2822286674116619,0.9309989701338826,0.9309989701338826,0.9263638324660803,0.9309989701338826,0.9300556384433669,0.9309989701338826,0.9280991936482114,task1,ConfliBERT-scr-cased,123,8,2
0.8564680099181562,670.0,1139.0,37.0,96.0,0.981113790163585,0.9753445202321668,0.3772472218573697,0.931513903192585,0.931513903192585,0.9349667008343402,0.931513903192585,0.9216055221044032,0.931513903192585,0.9272721231580872,task1,ConfliBERT-scr-cased,123,8,3
0.8695435156338384,705.0,1116.0,60.0,61.0,0.9822605282321806,0.9730514909076609,0.36584191262376964,0.9376930998970134,0.9376930998970134,0.934870974728039,0.9376930998970134,0.9346725635423883,0.9376930998970134,0.9347714870158945,task1,ConfliBERT-scr-cased,123,8,4
0.8767561590808254,718.0,1109.0,67.0,48.0,0.9829454627804125,0.9738263402242884,0.3651884435038569,0.9407826982492276,0.9407826982492276,0.9365815391221533,0.9407826982492276,0.9401820127528818,0.9407826982492276,0.9382807657241998,task1,ConfliBERT-scr-cased,123,8,5
0.8564115136553475,709.0,1099.0,77.0,57.0,0.9801901831228574,0.9682643995957836,0.29608264680613605,0.9309989701338826,0.9309989701338826,0.9263638324660803,0.9309989701338826,0.9300556384433669,0.9309989701338826,0.9280991936482114,task1,ConfliBERT-scr-uncased,123,8,1
0.8668057893994835,720.0,1097.0,79.0,46.0,0.9864134296016057,0.979268335308366,0.27142250934355117,0.935633367662204,0.935633367662204,0.9304407193155925,0.935633367662204,0.9363854549652759,0.935633367662204,0.9331126256635351,task1,ConfliBERT-scr-uncased,123,8,2
0.8973796752418369,730.0,1116.0,60.0,36.0,0.9886358590433562,0.982271101231096,0.2657615832215891,0.9505664263645726,0.9505664263645726,0.9464003164556962,0.9505664263645726,0.9509911014013961,0.9505664263645726,0.9485331142501259,task1,ConfliBERT-scr-uncased,123,8,3
0.8900255485619605,728.0,1111.0,65.0,38.0,0.9887324381449708,0.9827681311013223,0.2874565706010443,0.946961894953656,0.946961894953656,0.9424802750788284,0.946961894953656,0.9475597680325394,0.946961894953656,0.9448154662142123,task1,ConfliBERT-scr-uncased,123,8,4
0.8944177816695389,731.0,1112.0,64.0,35.0,0.9886447398802863,0.9821418910403267,0.3043061088611006,0.9490216271884655,0.9490216271884655,0.9444912349964085,0.9490216271884655,0.9499431626436476,0.9490216271884655,0.9469809053712658,task1,ConfliBERT-scr-uncased,123,8,5
0.8640155585511825,700.0,1116.0,60.0,66.0,0.9768432177048364,0.9667617964272038,0.25936499955956616,0.9351184346035015,0.9351184346035015,0.9326075340635853,0.9351184346035015,0.9314088559705866,0.9351184346035015,0.9319980390783669,task1,ConfliBERT-cont-cased,123,8,1
0.8671894096613287,740.0,1074.0,102.0,26.0,0.9828444432603328,0.9729382952635504,0.3021579128268478,0.9340885684860968,0.9340885684860968,0.9276117469229108,0.9340885684860968,0.9396613736878563,0.9340885684860968,0.9320794970665127,task1,ConfliBERT-cont-cased,123,8,2
0.8790865163001725,706.0,1124.0,52.0,60.0,0.9830897763805261,0.9701025119577776,0.2769289417604345,0.9423274974253347,0.9423274974253347,0.9403613706054339,0.9423274974253347,0.9387266656009663,0.9423274974253347,0.939525779616531,task1,ConfliBERT-cont-cased,123,8,3
0.8821853857285635,695.0,1138.0,38.0,71.0,0.9854365375392977,0.9786458647513405,0.3612054674923295,0.9438722966014418,0.9438722966014418,0.9447160168675814,0.9438722966014418,0.9374988898953838,0.9438722966014418,0.9407912752456914,task1,ConfliBERT-cont-cased,123,8,4
0.8854776575094195,706.0,1130.0,46.0,60.0,0.9856263654286781,0.9781842699373064,0.34984967594236543,0.945417095777549,0.945417095777549,0.9442048095834078,0.945417095777549,0.9412776860091295,0.945417095777549,0.9426849627518523,task1,ConfliBERT-cont-cased,123,8,5
0.8815866267493825,733.0,1097.0,79.0,33.0,0.9843863785723166,0.9767137104630498,0.1860028330501123,0.9423274974253347,0.9423274974253347,0.9367529098914513,0.9423274974253347,0.94487109465196,0.9423274974253347,0.9402275652757945,task1,ConfliBERT-cont-uncased,123,8,1
0.9065192677991779,728.0,1127.0,49.0,38.0,0.9882750750430721,0.9830474418242938,0.1827603193069904,0.955200823892894,0.955200823892894,0.952159455592932,0.955200823892894,0.9543624891209748,0.955200823892894,0.953226363262123,task1,ConfliBERT-cont-uncased,123,8,2
0.8964188914164408,698.0,1148.0,28.0,68.0,0.9898336619242998,0.9856777907645261,0.2761250249764819,0.9505664263645726,0.9505664263645726,0.9527557271277367,0.9505664263645726,0.9437088151187367,0.9505664263645726,0.947761528598456,task1,ConfliBERT-cont-uncased,123,8,3
0.9114458817995464,719.0,1141.0,35.0,47.0,0.9896538249764658,0.9850528659343154,0.2970793467155038,0.9577754891864058,0.9577754891864058,0.9570093061472371,0.9577754891864058,0.9544401964441129,0.9577754891864058,0.9556828301718765,task1,ConfliBERT-cont-uncased,123,8,4
0.9148648906783078,727.0,1136.0,40.0,39.0,0.989903598515124,0.9853577417184892,0.2984505787051588,0.9593202883625128,0.9593202883625128,0.9573286360231907,0.9593202883625128,0.9575362782188593,0.9593202883625129,0.9574321679051232,task1,ConfliBERT-cont-uncased,123,8,5
0.8681442753834093,697.0,1123.0,53.0,69.0,0.9811448730928403,0.974151588243743,0.28287208819552995,0.937178166838311,0.937178166838311,0.9357237136465324,0.937178166838311,0.9324268219036962,0.937178166838311,0.9340023978463952,task1,bert-base-cased,123,8,1
0.8996531236613343,717.0,1132.0,44.0,49.0,0.9895161720040496,0.9849976489946883,0.1951632492048781,0.9521112255406797,0.9521112255406797,0.95034553892612,0.9521112255406797,0.9493081828031473,0.9521112255406797,0.9498196652032611,task1,bert-base-cased,123,8,2
0.901811434057721,718.0,1133.0,43.0,48.0,0.9896294026749081,0.9846626919602077,0.24136096417880903,0.9531410916580845,0.9531410916580845,0.9514259391749125,0.9531410916580845,0.9503860943855349,0.9531410916580845,0.9508988121881372,task1,bert-base-cased,123,8,3
0.8892291828783345,730.0,1108.0,68.0,36.0,0.988287286193851,0.9793161589115347,0.3049463808089253,0.9464469618949537,0.9464469618949537,0.9416592179750074,0.9464469618949537,0.9475897408571784,0.9464469618949537,0.9443381250551195,task1,bert-base-cased,123,8,4
0.8985250380706329,715.0,1133.0,43.0,51.0,0.9885526011971367,0.9784515111548677,0.3141747861836361,0.9515962924819773,0.9515962924819773,0.950098721742851,0.9515962924819773,0.948427869842454,0.9515962924819773,0.9492448507495885,task1,bert-base-cased,123,8,5
0.8889919072349701,736.0,1101.0,75.0,30.0,0.988604776114101,0.9824040797428991,0.21293184286129083,0.9459320288362513,0.9459320288362513,0.9404981896797024,0.9459320288362513,0.9485299994671498,0.9459320288362513,0.9439521139791525,task1,bert-base-uncased,123,8,1
0.9088820449227387,732.0,1125.0,51.0,34.0,0.989792588053498,0.9843240821505105,0.18308557867797842,0.9562306900102987,0.9562306900102987,0.952765133107878,0.9562306900102987,0.9561231150423616,0.9562306900102988,0.9543616590381582,task1,bert-base-uncased,123,8,2
0.9016927415913817,713.0,1138.0,38.0,53.0,0.9884005168647093,0.9833017576601202,0.2973916566054123,0.9531410916580845,0.9531410916580845,0.9524501895597361,0.9531410916580845,0.9492482371538694,0.9531410916580845,0.9507839472598816,task1,bert-base-uncased,123,8,3
0.9125813891888287,739.0,1121.0,55.0,27.0,0.9887668513880749,0.9824903791377306,0.2713521565666071,0.9577754891864058,0.9577754891864058,0.9536056574131773,0.9577754891864058,0.9589916253707749,0.9577754891864058,0.9560759521602895,task1,bert-base-uncased,123,8,4
0.9104769837269799,723.0,1136.0,40.0,43.0,0.989139846539138,0.9835434585676743,0.2827107472848681,0.9572605561277034,0.9572605561277034,0.9555518871647453,0.9572605561277034,0.9549253121614181,0.9572605561277034,0.9552359964952184,task1,bert-base-uncased,123,8,5
